Region,Sub Region,City,City Index,State,Year,MMWR Week,Lookup Index,Deaths_Pneumonia_and_Influenza,Average LST_degC,Average_NDVI,TotalpopA,Malepop,pctmale,Femalepop,Medianage,TotalpopB,Age60andover,pct60andover,Age65andover,pct65andover,Age75andover,pct75andover,TotalpopC,Whitepop,pct_white,Blackpop,pct_black,AmericanIndian_AlaskaNativepop,Asianpop,NativeHawaiian_PacificIslanderpop,Otherpop
Pacific,Pacific,San Francisco,34,SF,2010,22,2010_22,8,28.88,2949,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,23,2010_23,18,31.14,3004.71,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,24,2010_24,0,30.34,3079,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,25,2010_25,13,30.52,3081.79,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,26,2010_26,11,32.7,3098.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,27,2010_27,10,31.8,3098.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,28,2010_28,14,31.75,2573.93,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,29,2010_29,7,29.55,2486.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,30,2010_30,15,30.15,2549.07,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,31,2010_31,12,29.97,2596,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,32,2010_32,9,28.57,2616.43,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,33,2010_33,5,26.82,2667.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,34,2010_34,9,33.67,2667.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,35,2010_35,6,32.54,2655.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,36,2010_36,14,31.29,2655.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,37,2010_37,9,29.74,2673.36,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,38,2010_38,10,29.66,2680.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,39,2010_39,14,32.36,2643,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,40,2010_40,13,26.57,2593,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,41,2010_41,10,31.13,2606.64,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,42,2010_42,18,24.53,2688.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,43,2010_43,18,23.54,2688.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,44,2010_44,9,22.11,2807.21,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,45,2010_45,11,18.01,2827,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,46,2010_46,8,19.96,2888.71,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,47,2010_47,10,12,2935,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,48,2010_48,8,12.42,2961.14,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,49,2010_49,12,16.21,3026.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,50,2010_50,16,10.5,3026.5,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,51,2010_51,14,11.59,3199,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,52,2010_52,10,11.93,3204.21,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2010,53,2010_53,0,,,805463,408065,0.506621657,397398,37.1,805463,159781,0.19837162,110341,0.136990774,55809,0.069288099,805463,414524,0.514640648,49349,0.061267867,3985,269050,3465,36188
Pacific,Pacific,San Francisco,34,SF,2011,1,2011_1,16,11.44,3235.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,2,2011_2,13,10.93,3235.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,3,2011_3,17,16.01,3235.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,4,2011_4,17,17.05,3235.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,5,2011_5,18,15.27,3288.36,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,6,2011_6,14,19.28,3328,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,7,2011_7,16,14.15,3250.29,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,8,2011_8,26,13.47,3056,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,9,2011_9,17,16.9,3056,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,10,2011_10,20,14.13,3282.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,11,2011_11,18,10.84,3282.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,12,2011_12,12,12.44,3393.93,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,13,2011_13,0,21.73,3438.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,14,2011_14,10,23.48,3371.21,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,15,2011_15,11,21.91,3281.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,16,2011_16,13,21.66,3276.43,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,17,2011_17,15,26.22,3246,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,18,2011_18,12,30.06,3246,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,19,2011_19,12,27.2,3021.86,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,20,2011_20,19,25.65,2984.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,21,2011_21,8,25.14,2962.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,22,2011_22,15,23.63,2946,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,23,2011_23,15,27.28,2977.71,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,24,2011_24,12,30.67,3057,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,25,2011_25,11,34.02,3057,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,26,2011_26,4,30.48,2811.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,27,2011_27,11,34.03,2811.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,28,2011_28,12,31.69,2871.14,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,29,2011_29,8,31.69,2895,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,30,2011_30,4,31.7,2787.21,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,31,2011_31,14,30.52,2643.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,32,2011_32,10,31.53,2659.36,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,33,2011_33,13,31.78,2754.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,34,2011_34,10,30.5,2754.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,35,2011_35,10,30.68,2734.36,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,36,2011_36,5,29.8,2731,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,37,2011_37,8,28.66,2790.14,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,38,2011_38,9,32.64,2834.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,39,2011_39,10,29.82,2885.64,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,40,2011_40,9,22.92,3013.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,41,2011_41,7,27.29,3013.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,42,2011_42,8,25.37,3147.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,43,2011_43,12,24.76,3147.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,44,2011_44,7,22.64,3166.07,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,45,2011_45,7,17.65,3173.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,46,2011_46,8,16.47,3128.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,47,2011_47,6,13.84,3068.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,48,2011_48,21,15.61,3088.79,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,49,2011_49,7,13.75,3210.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,50,2011_50,13,13.09,3210.5,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,51,2011_51,17,12.71,3114.93,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,52,2011_52,4,12.91,3099,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2011,53,2011_53,0,,,812826,412823,0.507886067,400003,37.5,812826,161580,0.198787932,112305,0.138166102,56458,0.0694589,812826,408583,0.502669698,48564,0.059747105,2791,272088,3703,44329
Pacific,Pacific,San Francisco,34,SF,2012,1,2012_1,16,14.8,3003,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,2,2012_2,19,14.99,3003,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,3,2012_3,19,12.93,2881.93,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,4,2012_4,9,15.44,2833.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,5,2012_5,14,15.94,2914.07,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,6,2012_6,11,15.56,3021.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,7,2012_7,19,14.74,3033.07,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,8,2012_8,12,20.67,3102.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,9,2012_9,52,14.36,3102.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,10,2012_10,11,20.79,2943.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,11,2012_11,9,15.15,2917,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,12,2012_12,8,18.21,3111.29,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,13,2012_13,15,14.75,3257,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,14,2012_14,15,19.18,3247.43,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,15,2012_15,18,19.35,3223.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,16,2012_16,13,25.82,3223.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,17,2012_17,11,26.65,3118,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,18,2012_18,10,22.96,3118,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,19,2012_19,8,32.11,3018,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,20,2012_20,7,28.5,2978,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,21,2012_21,13,26.42,3044.21,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,22,2012_22,7,30.05,3132.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,23,2012_23,17,30.06,3093.79,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,24,2012_24,4,34.57,2861.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,25,2012_25,10,33.09,2861.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
Pacific,Pacific,San Francisco,34,SF,2012,26,2012_26,12,32.28,2741.5,825863,419784,0.508297381,406079,37.8,825863,165180,0.20000896,115530,0.13989003,56827,0.068809233,825863,409803,0.496211841,46406,0.056190918,2640,274340,3381,50114
